1538555044.395576,0.000000
1538555044.445765,0.000000
1538555044.495732,0.000000
1538555044.545828,0.000000
1538555044.595147,0.000000
1538555044.6462579,0.000000
1538555044.696697,0.000000
1538555044.7456179,0.000000
1538555044.7962701,0.000000
1538555044.844909,0.000000
1538555044.895709,1.000000
1538555044.945388,1.000000
1538555044.994519,1.000000
1538555045.0457149,1.000000
1538555045.096101,1.000000
1538555045.145683,1.000000
1538555045.195884,1.000000
1538555045.2447739,1.000000
1538555045.296673,1.000000
1538555045.345721,1.000000
1538555045.395387,1.000000
1538555045.445117,1.000000
1538555045.496439,1.000000
1538555045.546635,1.000000
1538555045.5961359,1.000000
1538555045.64697,1.000000
1538555045.696915,1.000000
1538555045.746872,1.000000
1538555045.796195,1.000000
1538555045.844875,1.000000
1538555045.8966882,1.000000
1538555045.9448278,1.000000
1538555045.9953542,1.000000
1538555046.04512,1.000000
1538555046.095998,1.000000
1538555046.14581,1.000000
1538555046.197152,1.000000
1538555046.245367,1.000000
1538555046.295895,1.000000
1538555046.345831,1.000000
1538555046.395633,1.000000
1538555046.445847,1.000000
1538555046.4962182,1.000000
1538555046.54602,1.000000
1538555046.596643,1.000000
1538555046.646282,1.000000
1538555046.697174,1.000000
1538555046.746582,1.000000
1538555046.796492,1.000000
1538555046.8464699,1.000000
1538555046.896503,1.000000
1538555046.945293,1.000000
1538555046.995533,1.000000
1538555047.046797,1.000000
1538555047.0955389,1.000000
1538555047.1457112,1.000000
1538555047.1959538,1.000000
1538555047.245812,1.000000
1538555047.294421,1.000000
1538555047.34493,1.000000
1538555047.396694,1.000000
1538555047.446731,1.000000
1538555047.4970229,1.000000
1538555047.545938,1.000000
1538555047.5959759,1.000000
1538555047.6453671,1.000000
1538555047.697011,1.000000
1538555047.745517,1.000000
1538555047.795468,1.000000
1538555047.8457239,1.000000
1538555047.895437,1.000000
1538555047.944501,1.000000
1538555047.9967191,1.000000
1538555048.0450308,1.000000
1538555048.0957189,1.000000
1538555048.145772,1.000000
1538555048.1969411,1.000000
1538555048.2454348,1.000000
1538555048.296059,1.000000
1538555048.345176,1.000000
1538555048.3987572,1.000000
1538555048.44659,1.000000
1538555048.496767,1.000000
1538555048.546242,1.000000
1538555048.5949771,1.000000
1538555048.645033,1.000000
1538555048.695408,1.000000
1538555048.74584,1.000000
1538555048.794935,1.000000
1538555048.846932,1.000000
1538555048.897318,1.000000
1538555048.945117,1.000000
1538555048.9948301,1.000000
1538555049.0456572,1.000000
1538555049.095801,1.000000
1538555049.146251,1.000000
1538555049.195186,1.000000
1538555049.245599,1.000000
1538555049.297332,1.000000
1538555049.3453288,1.000000
1538555049.395484,1.000000
1538555049.445447,1.000000
1538555049.496018,1.000000
1538555049.54564,1.000000
1538555049.596791,1.000000
1538555049.644951,1.000000
1538555049.697417,1.000000
1538555049.744842,1.000000
1538555049.796617,1.000000
1538555049.84547,1.000000
1538555049.895137,0.000000
1538555049.9459388,0.000000
1538555049.995732,0.000000
1538555050.046593,0.000000
1538555050.0960882,0.000000
1538555050.1458051,0.000000
1538555050.196437,0.000000
1538555050.24476,0.000000
1538555050.2954051,0.000000
1538555050.3464289,0.000000
1538555050.39748,0.000000
1538555050.446572,0.000000
1538555050.496692,0.000000
1538555050.5466292,0.000000
1538555050.596755,0.000000
1538555050.647001,0.000000
1538555050.697098,0.000000
1538555050.747193,0.000000
1538555050.797125,0.000000
1538555050.8457758,0.000000
1538555050.8947752,0.000000
1538555050.947267,0.000000
1538555050.995531,0.000000
1538555051.044927,0.000000
1538555051.096191,0.000000
1538555051.1450481,0.000000
1538555051.195303,0.000000
1538555051.2462971,0.000000
1538555051.2966762,0.000000
1538555051.346561,0.000000
1538555051.3967738,0.000000
1538555051.446112,0.000000
1538555051.497022,0.000000
1538555051.545147,0.000000
1538555051.596503,0.000000
1538555051.6452758,0.000000
1538555051.696856,0.000000
1538555051.746121,0.000000
1538555051.796164,0.000000
1538555051.845699,0.000000
1538555051.895977,0.000000
1538555051.945926,0.000000
1538555051.996046,0.000000
1538555052.046444,0.000000
1538555052.095836,0.000000
1538555052.146351,0.000000
1538555052.195543,0.000000
1538555052.244982,0.000000
1538555052.295071,0.000000
1538555052.347146,0.000000
1538555052.397252,0.000000
1538555052.44617,0.000000
1538555052.495188,0.000000
1538555052.5465422,0.000000
1538555052.597502,0.000000
1538555052.6482859,0.000000
1538555052.697258,0.000000
1538555052.74706,0.000000
1538555052.7969038,0.000000
1538555052.844343,0.000000
1538555052.894597,0.000000
1538555052.9448771,0.000000
1538555052.99471,0.000000
1538555053.04532,0.000000
1538555053.095937,0.000000
1538555053.145598,0.000000
1538555053.195627,0.000000
1538555053.245876,0.000000
1538555053.295876,0.000000
1538555053.3448792,0.000000
1538555053.396649,0.000000
1538555053.4447942,0.000000
1538555053.496531,0.000000
1538555053.5468931,0.000000
1538555053.597313,0.000000
1538555053.647938,0.000000
1538555053.697463,0.000000
1538555053.747508,0.000000
1538555053.7960699,0.000000
1538555053.8452349,0.000000
1538555053.895521,0.000000
1538555053.9458618,0.000000
1538555053.9976509,0.000000
1538555054.045502,0.000000
1538555054.0958998,0.000000
1538555054.146194,0.000000
1538555054.196405,0.000000
1538555054.246954,0.000000
1538555054.296407,0.000000
1538555054.345624,0.000000
1538555054.3969111,0.000000
1538555054.44748,0.000000
1538555054.4977841,0.000000
1538555054.546866,0.000000
1538555054.5960379,0.000000
1538555054.64706,0.000000
1538555054.6955001,0.000000
1538555054.745564,0.000000
1538555054.795826,0.000000
1538555054.847517,0.000000
1538555054.895152,1.000000
1538555054.9474711,1.000000
1538555054.99591,1.000000
1538555055.045863,1.000000
1538555055.096482,1.000000
1538555055.1448488,1.000000
1538555055.195436,1.000000
1538555055.245989,1.000000
1538555055.296682,1.000000
1538555055.347432,1.000000
1538555055.396412,1.000000
1538555055.4473028,1.000000
1538555055.497911,1.000000
1538555055.5473878,1.000000
1538555055.597496,1.000000
1538555055.647545,1.000000
1538555055.695929,1.000000
1538555055.7451892,1.000000
1538555055.7947361,1.000000
1538555055.844552,1.000000
1538555055.895777,1.000000
1538555055.946052,1.000000
1538555055.9960802,1.000000
1538555056.0443919,1.000000
1538555056.095047,1.000000
1538555056.147723,1.000000
1538555056.196339,1.000000
1538555056.247613,1.000000
1538555056.29756,1.000000
1538555056.346207,1.000000
1538555056.3971531,1.000000
1538555056.4475331,1.000000
1538555056.4976,1.000000
1538555056.547541,1.000000
1538555056.5973299,1.000000
1538555056.645577,1.000000
1538555056.694819,1.000000
1538555056.745451,1.000000
1538555056.79603,1.000000
1538555056.845768,1.000000
1538555056.895881,1.000000
1538555056.9473002,1.000000
1538555056.9959118,1.000000
1538555057.045664,1.000000
1538555057.097742,1.000000
1538555057.146372,1.000000
1538555057.1961951,1.000000
1538555057.247443,1.000000
1538555057.2970529,1.000000
1538555057.346882,1.000000
1538555057.397372,1.000000
1538555057.447165,1.000000
1538555057.496747,1.000000
1538555057.546937,1.000000
1538555057.595583,1.000000
1538555057.646122,1.000000
1538555057.6977699,1.000000
1538555057.744925,1.000000
1538555057.795244,1.000000
1538555057.8452008,1.000000
1538555057.894441,1.000000
1538555057.944999,1.000000
1538555057.9963892,1.000000
1538555058.046381,1.000000
1538555058.097996,1.000000
1538555058.147585,1.000000
1538555058.19776,1.000000
1538555058.247052,1.000000
1538555058.297166,1.000000
1538555058.3472672,1.000000
1538555058.396789,1.000000
1538555058.4475389,1.000000
1538555058.495859,1.000000
1538555058.547499,1.000000
1538555058.596351,1.000000
1538555058.6459498,1.000000
1538555058.6962292,1.000000
1538555058.745412,1.000000
1538555058.7963362,1.000000
1538555058.846145,1.000000
1538555058.8958,1.000000
1538555058.9455302,1.000000
1538555058.9954932,1.000000
1538555059.046082,1.000000
1538555059.096489,1.000000
1538555059.14732,1.000000
1538555059.1974962,1.000000
1538555059.2453609,1.000000
1538555059.294998,1.000000
1538555059.346334,1.000000
1538555059.396827,1.000000
1538555059.446336,1.000000
1538555059.4965398,1.000000
1538555059.54629,1.000000
1538555059.59584,1.000000
1538555059.646131,1.000000
1538555059.695978,1.000000
1538555059.745207,1.000000
1538555059.7955468,1.000000
1538555059.844949,1.000000
1538555059.896182,0.000000
1538555059.945952,0.000000
1538555059.997542,0.000000
1538555060.04741,0.000000
1538555060.09758,0.000000
1538555060.1477382,0.000000
1538555060.194939,0.000000
1538555060.2475111,0.000000
1538555060.297795,0.000000
1538555060.3459709,0.000000
1538555060.396405,0.000000
1538555060.445621,0.000000
1538555060.496789,0.000000
1538555060.545457,0.000000
1538555060.5952551,0.000000
1538555060.6454241,0.000000
1538555060.695401,0.000000
1538555060.7456908,0.000000
1538555060.7957509,0.000000
1538555060.845398,0.000000
1538555060.895325,0.000000
1538555060.9449768,0.000000
1538555060.996104,0.000000
1538555061.045577,0.000000
1538555061.095087,0.000000
1538555061.145776,0.000000
1538555061.195777,0.000000
1538555061.247264,0.000000
1538555061.296285,0.000000
1538555061.344749,0.000000
1538555061.3971121,0.000000
1538555061.446029,0.000000
1538555061.4964302,0.000000
1538555061.546056,0.000000
1538555061.59628,0.000000
1538555061.647379,0.000000
1538555061.695694,0.000000
1538555061.746472,0.000000
1538555061.7969432,0.000000
1538555061.845383,0.000000
1538555061.897391,0.000000
1538555061.946971,0.000000
1538555061.997975,0.000000
1538555062.0455492,0.000000
1538555062.097843,0.000000
1538555062.147219,0.000000
1538555062.1972601,0.000000
1538555062.247927,0.000000
